Id, Title, Year, Num_Citiation, Authors, Fields_of_Study, 
2141495476, Interactive shading for surface and volume visualization on graphics workstations,1993,14, Peter A. Fletcher; Philip K. Robertson, Computer vision; Shading; Visualization; Computer graphics (images); Data visualization; Interactive visualization; Artificial intelligence; Workstation; Scientific visualization; Graphics; Computer science; Information visualization, 
2141558464, ManiWordle: Providing Flexible Control over Wordle,2010,68, Kyle Koh; Bongshin Lee; Bohyoung Kim; Jinwook Seo, Visualization; Tag cloud; Multimedia; Data visualization; Human–computer interaction; Usability; Tweaking; Design rationale; Interaction technique; Interaction design; Computer science, 
2141562432, Saying it in graphics: from intentions to visualizations,1998,22, Stephan M. Kerpedjiev; Giuseppe Carenini; Nancy Green; Johanna D. Moore; Steven F. Roth, Computer science; Theoretical computer science; Statistical graphics; Data visualization; Design methods; Rhetorical question; Graphics, 
2141710471, Time-Varying Data Visualization Using Information Flocking Boids,2004,58, Andrew Vande Moere, Data mining; Flocking (texture); Computer science; Data visualization; Temporal database; Visualization; Boids; Dynamic data; Motion estimation; Information visualization, 
2141763411, Hardware-based ray casting for tetrahedral meshes,2003,126, Manfred Weiler; Martin Kraus; Markus Merz; Thomas Ertl, Computer hardware; Ray casting; Volume rendering; Graphics processing unit; Texture memory; Computer graphics; Volume ray casting; Graphics hardware; Polygon mesh; Computer science, 
2166761942, Dynamic visualization of graphs with extended labels,2005,27, Pak Chung Wong; Patrick S. Mackey; Kenneth A. Perrine; James R. Eagan; Harlan P. Foote; James J. Thomas, Theoretical computer science; Graph theory; Data mining; Computer science; Software visualization; Data visualization; Visualization; Graph drawing; Information visualization; Sentence; Resource allocation, 
2166775858, Value and Relation Display for Interactive Exploration of High Dimensional Datasets,2004,40, Jing Yang; Anilkumar Patro; Shiping Huang; Nishant K. Mehta; Matthew O. Ward; Elke A. Rundensteiner, Data mining; Computer science; Data visualization; Visualization; Parallel coordinates; Image texture; Texture mapping; User interface; GRASP; Multidimensional scaling, 
2166928043, Structuring Feature Space: A Non-Parametric Method for Volumetric Transfer Function Generation,2009,71, Ross Maciejewski; Insoo Woo; Wei Chen; David S. Ebert, , 
2166947480, Revealing structure within clustered parallel coordinates displays,2005,108, Jimmy Johansson; Patric Ljung; Mikael Jern; Matthew D. Cooper, Computer animation; Theoretical computer science; Data mining; Computer science; Data visualization; Animation; Transfer function; Parallel coordinates; Computer vision; Cluster analysis; Multivariate statistics; Artificial intelligence, 
2167011559, Gradient Estimation Revitalized,2010,11, Usman R. Alim; Torsten Möller; Laurent Condat, , 
2064120259, Visualization of large terrains in resource-limited computing environments,1997,58, Boris Rabinovich; Craig Gotsman, Artificial intelligence; Client–server model; Theoretical computer science; Computer vision; Rendering (computer graphics); Client; Computer science; Database server; Graphics pipeline; Terrain rendering; Level of detail; Interactive visualization, 
2167067440, Three-dimensional visualization of microstructures,1998,15, Marco Lanzagorta; Milo V. Kral; J. Edward Swan; G. Spanos; Robert Rosenberg; Eddy Kuo, , 
2091800485, On the Interpolation of Data with Normally Distributed Uncertainty for Visualization,2012,23, Steven Schlegel; Nico Korn; Gerik Scheuermann, Uncertain data; Theoretical computer science; Linear interpolation; Data visualization; Interpolation; Visualization; Artificial intelligence; Machine learning; Data modeling; Geostatistics; Gaussian process; Computer science, 
2091803576, Lagrangian Coherent Structures for Design Analysis of Revolving Doors,2012,6, Benjamin Schindler; Raphael Fuchs; Stefan Barp; Jürgen Waser; Armin Pobitzer; Robert Carnecky; Kresimir Matkovic; Ronald Peikert, Warm front; Room air distribution; Theoretical computer science; Simulation; Airflow; HVAC; Doors; Computational fluid dynamics; Control engineering; Mathematics; Flow control (data); Atmospheric model, 
2167112218, LightKit: a lighting system for effective visualization,2003,22, Michael W. Halle; Jeanette C. Meng, Key light; Visual processing; Rendering (computer graphics); Computer vision; Computer graphics (images); Visualization; Brightness; Image-based lighting; Color temperature; Artificial intelligence; Contextual image classification; Computer science, 
2167117443, The DeepTree Exhibit: Visualizing the Tree of Life to Facilitate Informal Learning,2012,34, Florian Block; Michael S. Horn; Brenda Caldwell Phillips; Judy Diamond; Evelyn Margaret Evans; Chia Shen, , 
2167121457, Enabling Automatic Clutter Reduction in Parallel Coordinate Plots,2006,70, Geoffrey P. Ellis; Alan Dix, Computer vision; Theoretical computer science; Filter (signal processing); Sampling (signal processing); Probabilistic logic; Sampling (statistics); Parallel coordinates; Lens (optics); Clutter; Artificial intelligence; Intersection (Euclidean geometry); Computer science, 
2167129696, Interactive Virtual Probing of 4D MRI Blood-Flow,2011,29, R.F.P. van Pelt; Javier Olivan Bescos; Marcel Breeuwer; Rachel E. Clough; M.E. Groller; Bart M. ter Haar Romeny; Anna Vilanova, , 
2167196980, Counting cases in marching cubes: toward a generic algorithm for producing substitopes,2003,28, David C. Banks; Stephen A. Linton, , 
2167211965, Fast visualization of plane-like structures in voxel data,2002,34, Steffen Prohaska; Hans Christian Hege, , 
2167306162, Network Visualization by Semantic Substrates,2006,218, Ben Shneiderman; Aleks Aris, , 
2167357397, Conveying shape and features with image-based relighting,2003,65, David Akers; Frank Losasso; Jeff Klingner; Maneesh Agrawala; John W. Rick; Pat Hanrahan, Compositing; Computer vision; Image-based lighting; Image processing; Computer graphics (images); Visualization; Image texture; Contextual image classification; Artificial intelligence; Technical illustration; Computer science; User interface, 
2091955691, Coupled Ensemble Flow Line Advection and Analysis,2013,25, Hanqi Guo; Xiaoru Yuan; Jian Huang; Xiaomin Zhu, Field line; Streamlines streaklines and pathlines; Vector field; Theoretical computer science; Metric (mathematics); Advection; Computer science; Scalability; Artificial intelligence; Machine learning; Lagrangian; Flow visualization, 
2167384469, Interactive translucent volume rendering and procedural modeling,2002,109, Joe Kniss; Simon Premoze; Charles D. Hansen; David S. Ebert, , 
2064335723, Exploring cyber physical data streams using Radial Pixel Visualizations,2012,1, Ming C. Hao; Manish Marwah; Sebastian Mittelstädt; Halldor Janetzko; Daniel A. Keim; Umeshwar Dayal; Cullen E. Bash; Carlos Felix; Chandrakant D. Patel; Meichun Hsu; Yuan Chen, Theoretical computer science; Computer science; Time series; STREAMS; Data mining; Pixel; Data stream mining; Data visualization; Visualization; Data center; Cyber-physical system, 
2167428947, Visualizing the results of multimedia Web search engines,1996,23, Sougata Mukherjea; Kyoji Hirata; Yoshinori Hara, , 
2167433674, Extraction of parallel vector surfaces in 3D time-dependent fields and application to vortex core line tracking,2005,50, Holger Theisel; Jan Sahner; Tino Weinkauf; Hans-Christian Hege; Hans-Peter Seidel, Vector field; Computer vision; Vortex; 4D vector; Theoretical computer science; Feature extraction; Computational geometry; Artificial intelligence; Flow visualization; Computer science, 
2167444339, Distributed visualization using workstations supercomputers and high speed networks,1991,8, David W. Robertson; Van Jacobson; William E. Johnston; Stewart C. Loken; Edward Theil; Brian Tierney, Theoretical computer science; Communications protocol; Visualization; Megabit; Workstation; Interactive visualization; Computer graphics; Wide area network; Computer science; Supercomputer, 
2167490281, Using Difference Intervals for Time-Varying Isosurface Visualization,2006,6, Kenneth W. Waters; Christopher S. Co; Kenneth I. Joy, , 
2167538453, Anomaly detection in GPS data based on visual analytics,2010,53, Zicheng Liao; Yizhou Yu; Baoquan Chen, Data mining; Computer science; Anomaly detection; Visualization; Data visualization; Visual analytics; Data flow diagram; Data modeling; Machine learning; Analytics; Artificial intelligence; Information visualization, 
2167551756, Run-time visualization of program data,1991,24, Allan Tuchman; David Jablonowski; George Cybenko, , 
2167631164, A system for three-dimensional acoustic 'visualization' in a virtual environment workstation,1990,49, Elizabeth M. Wenzel; P.K. Stone; Scott S. Fisher; Scott H. Foster, Headphones; Computer vision; Auditory display; Visualization; Workstation; Artificial intelligence; Visual Objects; Virtual machine; Computer graphics; User interface; Computer science, 
2064459199, PEARL: An interactive visual analytic tool for understanding personal emotion style derived from social media,2014,20, Jian Zhao; Liang Gou; Fei Wang; Michelle X. Zhou, , 
2167797188, A Visual Interface for Multivariate Temporal Data: Finding Patterns of Events across Multiple Histories,2006,84, Jerry Alan Fails; Amy K. Karlson; Layla Shahamat; Ben Shneiderman, , 
2167845088, Dual multiresolution HyperSlice for multivariate data visualization,1996,24, Pak Chung Wong; Andrew Crabb; R.D. Bergeron, , 
2167915891, An interactive 3D integration of parallel coordinates and star glyphs,2005,48, Elena Fanea; M. Sheelagh T. Carpendale; Tobias Isenberg, Theoretical computer science; Computer science; Visualization; Data visualization; Visual comparison; Data set; Glyph; Parallel coordinates; Interaction technique; Offset (computer science), 
2167976873, Interactive Level-of-Detail Rendering of Large Graphs,2012,57, Michael Zinsmaier; Ulrik Brandes; Oliver Deussen; Hendrik Strobelt, Computer vision; Proof of concept; Rendering (computer graphics); Theoretical computer science; Data visualization; Artificial intelligence; Level of detail; Graph drawing; Computer science; Exploit; Polygon mesh; Graphics hardware, 
2167983404, Arc diagrams: visualizing structure in strings,2002,163, Martin Wattenberg, , 
2092324702, A 3D treemap approach for analyzing the classificatory distribution in patent portfolios,2008,5, Mark Giereth; Harald Bosch; Thomas Ertl, Computer science; Data mining; Patent classification; International Patent Classification; Adjacency list; Data science; Patent visualisation; Data visualization; Interactive visualization, 
2168047527, Importance-driven visualization layouts for large time series data,2005,45, Ming C. Hao; Umeshwar Dayal; Daniel A. Keim; Tobias Schreck, , 
2092405939, Mastering interactive surface rendering for Java-based diagnostic applications,2000,5, Lukas Mroz; Rainer Wegenkittl; M. Eduard Gröller, Rendering (computer graphics); Interactivity; Computer vision; Visualization; Data visualization; Computer graphics (images); Artificial intelligence; Clipping (audio); Computer science; Data set; Java, 
2064759589, Baseball4D: A tool for baseball game reconstruction & visualization,2014,8, Carlos A. Dietrich; David Koop; Huy T. Vo; Cláudio T. Silva, , 
